"TIPO","NUMERO","ANIO","ASUNTO","FEC_SANCION","FEC_PROMULGACION","NRO_BOLETIN","ANIO_BOLETIN","FEC_PUBLICACION_BOLETIN","FUE_ACTUALIZADA","TEXTO_VIGENTE_NORMA"
"Decreto Concejo Municipal",54550,2018,"Declarar de Interés Municipal el ""20 Aniversario del Centro Molisano"".","08/11/2018","15/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142785"
"Decreto Concejo Municipal",54548,2018,"Declarese de interes municipal el 1er. encuentro ""Salud para las mujeres y los niños"" organizado por el centro CU.NI.TA a realizarce el 10 de noviembre","08/11/2018","15/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143358"
"Decreto Concejo Municipal",54543,2018,"Declarar de Interés Municipal la Peña Aniversario del Centro de la Tradición ""El Hornero"".","08/11/2018","15/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142791"
"Decreto Concejo Municipal",54542,2018,"Declarar de Interés Municipal la filmación de la película ""El Camino del Elefante"".","08/11/2018","15/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142788"
"Decreto Concejo Municipal",54540,2018,"Declarese de interes municipal la realizacion de la jornada solidaria ""Un dia para dar"" org. por la Asoc. de la lucha contra el mal de alzheimer","08/11/2018","15/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143357"
"Decreto Concejo Municipal",54539,2018,"EXPTE. Nº 43063-C-18. DECLARACION DE ""DEPORTISTAS DISTINGUIDAS"" A LAS INTEGRANTES DEL EQUIPO DE FUTBOL FEMENINO ROSARIO F.C.","08/11/2018","28/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143440"
"Decreto Concejo Municipal",54537,2018,"Declarar Artista Distinguida a la cantante y compositora rosarina Sra. Carla Casino.","08/11/2018","15/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142786"
"Decreto Concejo Municipal",54536,2018,"Declarese de interes municipal al 7mo. encuentro de medicina reproductiva personalizada, el dia 13/11/2018 en la Facultad de Ciencias Medicas de la UNR","08/11/2018","15/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143356"
"Decreto Concejo Municipal",54535,2018,"Declarar de Interés Municipal la muestra ""La Mirada del Vecino"", organizada por la Facultad de Arquitectura de la Universidad Católica de Santa Fe, el dia 16/11/2018.","08/11/2018","15/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142789"
"Decreto Concejo Municipal",54534,2018,"Interés Municipal. Muestra fotográfica ""Che fotógrafo"". Centro Cultural Roberto Fontanarrosa.  Declaración.","08/11/2018","28/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=145007"
"Decreto Concejo Municipal",54533,2018,"Declarase de interes municipal el curso intensivo de capacitacion en tacas ,los dias 9, 10 y 11 de noviembre a cargo de la Dra. Veronica Settepassi en Santa Coloma 8150 - Bosque de los constituyentes","08/11/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142738"
"Decreto Concejo Municipal",54531,2018,"EXPTE. Nº 43071-C-18. DECLARACION DE INTERES MUNICIPAL AL ""XVII TORNEO NACIONAL DE RUGBY M16 - DR. JAIME SLULLITEL"".","08/11/2018","28/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143724"
"Decreto Concejo Municipal",54528,2018,"Declarar Visitante Distinguido de la Ciudad de Rosario a Lee Oskar, músico, compositor y productor de prestigio internacional.","08/11/2018","15/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142787"
"Decreto Concejo Municipal",54462,2018,"Declarar de Interés Municipal la muestra fotográfica titulada ""Ni Una Muerte Indiferente""","08/11/2018","22/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144496"
"Decreto Concejo Municipal",54461,2018,"Periodista Distinguida. Lic. Marcela Isaías. Declaración.","08/11/2018","04/12/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144920"
"Decreto Concejo Municipal",54460,2018,"Declarar Artista Distinguida a la Sra. Ana Claudia Álvarez.","08/11/2018","22/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144549"
"Decreto Concejo Municipal",54459,2018,"Visitante distinguido. Juan Carlos Monedero Fernández. Militante político, docente y politólogo. Declaración.","08/11/2018","04/12/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=145278"
"Decreto Concejo Municipal",54458,2018,"Declarar Artista Distinguida de la ciudad de Rosario al rosarino Miguel Ángel Brule ""El Noke"".","08/11/2018","22/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144515"
"Decreto Concejo Municipal",54457,2018,"Declarar de Interés Municipal la ""Primera Marcha de la Gorra"" el día 23/11/18.","08/11/2018","22/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144518"
"Decreto Concejo Municipal",54456,2018,"Declarase de interes municipal la ""Campaña nacional de prevencion del cancer de piel"" Cuida tu piel","08/11/2018","26/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143555"
"Decreto Concejo Municipal",54455,2018,"EXPTE. Nº 43725-C-18. DECLARACION DE INTERES MUNICIPAL AL 51 SEVEN NOCTURNO ""MIGUEL SENATORE"".","08/11/2018","04/12/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143730"
"Decreto Concejo Municipal",54454,2018,"Declarar de Interés Municipal el ""V Salón de Joyas y Artes Rosario Cuna de la Bandera 2018"".","08/11/2018","22/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144448"
"Decreto Concejo Municipal",54453,2018,"EXPTE. Nº 43723-C-18. DECLARACION DE INTERES MUNICIPAL AL PROGRAMA TELEVISIVO ""ROSARIO DEPORTES AL TOQUE"".","08/11/2018","04/12/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143729"
"Decreto Concejo Municipal",54452,2018,"EXPTE. Nº 43722-C-18. DECLARACION DE INTERES MUNICIPAL AL PROGRAMA TELEVISIVO ""POR AMOR A LA CAMISETA"".","08/11/2018","04/12/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143728"
"Decreto Concejo Municipal",54451,2018,"DECRETO 54451 DECLARASE DE INTERES MUNICIPAL EL INFORME DEL OBSERVATORIO EXPENDEDORA AÑO2017 ELABORADO POR LA CAMARA DE ESTACIONES DE SERVICIOS,GARAGES Y AFINES DE ROSARIO","08/11/2018","29/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142868"
"Decreto Concejo Municipal",54450,2018,"EXPTE. Nº 43083-C-18. DECLARACION DE INTERES MUNIC. AL INFORME ""RELEVAMIENTO DE PERSONAS EN SITUACION DE CALLE 2017"" REALIZADO POR EL COLECTIVO DE ORGANIZACIONES EN SITUACIONES DE CALLE ROSARIO.","08/11/2018","28/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143726"
"Decreto Concejo Municipal",54436,2018,"EXPTE. Nº 41923-C-18. DECLARACION DE VISITANTE DISTINGUIDO DE LA CIUDAD DE ROSARIO, AL SR. VALENTI SANJUAN.","01/11/2018","21/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143400"
"Decreto Concejo Municipal",54434,2018,"Declarase de interes municipal las jornadas de psicoprofilaxis quirurgica pediatrica","01/11/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142728"
"Decreto Concejo Municipal",54432,2018,"Declaranse de interes municipal las actividdes a organizarse en el marco del dia nacional del donante de sangre, el dia 9/11 de cada año","01/11/2018","07/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142736"
"Decreto Concejo Municipal",54429,2018,"Declarar Visitante Distinguido al músico, compositor y cantante Noél Gallagher.","01/11/2018","07/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144630"
"Decreto Concejo Municipal",54428,2018,"Declarar de Interés Municipal la proyección en nuestra ciudad del documental ""Milagro, la película"" de Cynthia García y Martín Adorno.","01/11/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144550"
"Decreto Concejo Municipal",54424,2018,"EXPTE. Nº 42260-C-18. DECLARACION DE DEPORTISTA DISTINGUIDO DE LA CIUDAD DE ROSARIO, A MARIO BASUALDO.","01/11/2018","22/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143438"
"Decreto Concejo Municipal",54422,2018,"Declarar de Interés Municipal la muestra fotográfica testigos de la historia realizada por ""El Palomo"" Rubén Lescano.","01/11/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144928"
"Decreto Concejo Municipal",54421,2018,"Visitante Distinguido. Dr. Boaventura de Sousa Santos. Declaración.","01/11/2018","22/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142899"
"Decreto Concejo Municipal",54420,2018,"Visitante Distinguido. Dr. Carlos Figueroa Ibarra. Declaración.","01/11/2018","22/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142901"
"Decreto Concejo Municipal",54417,2018,"Otorgar de  Diploma de Honor a la cantante Virginia Yanco y al guitarrista Sergio Shocron.","01/11/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144551"
"Decreto Concejo Municipal",54416,2018,"DECRETO 54416 DECLARESE DE INTERES MUNICIPAL LA REALIZACION DEL ""WORKSHOP NAVIDEÑO COMO PREPARAR TU ECOMMERCE PARA VENDER EN NAVIDAD"" ORGANIZADO POR LA CAMARA ARGENTINA DE COMERCIO ELECTRONICO","01/11/2018","22/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142860"
"Decreto Concejo Municipal",54372,2018,"""Diploma de Honor"". Licenciado Norberto Martínez. Otorgamiento.","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142878"
"Decreto Concejo Municipal",54371,2018,"Otorgar Diploma de Honor a JA Worldwide sede Rosario, en el marco del 100 Aniversario a nivel internacional de la O.N.G. y la visita del Sr. Leonardo Martellotto, VP para las Américas y el Caribe.","25/10/2018","29/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144468"
"Decreto Concejo Municipal",54367,2018,"Declaración Interés Municipal al documental ""Cubanas, mujeres en revolución"".","25/10/2018","02/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144597"
"Decreto Concejo Municipal",54366,2018,"Interés Municipal. Conferencia Ley 27401 y Planes de Integridad. Declaración.","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142919"
"Decreto Concejo Municipal",54363,2018,"Declarase de interes municipal la realizacion de las jornadas ""Detectar para tratar: Riesgos de salud""","25/10/2018","06/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142734"
"Decreto Concejo Municipal",54362,2018,"Declarase de interes municipal el conversatorio titulado ""Cannabis: de la prohibicion a la legalizacion y su uso medicinal""","25/10/2018","06/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142731"
"Decreto Concejo Municipal",54360,2018,"EXPTE. Nº 41154-C-18. DECLARACION DE INTERES MUNICIPAL A LA REALIZACION DE LA CARRERA DE MOZOS Y CAMARERAS.","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143396"
"Decreto Concejo Municipal",54358,2018,"Visitante Distinguido. Dr. Antonio María Hernández. Declaración.","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142916"
"Decreto Concejo Municipal",54356,2018,"EXPTE. Nº 41152-C-18. DECLARACION DE INTERES MUNICIPAL AL CONJUNTO DE ACTIVIDADES CON PERSPECTIVA DE GENERO DENOMINADO ""PROYECTO NOVIEMBRE"".","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143393"
"Decreto Concejo Municipal",54355,2018,"Visitante distinguido. Dr. Tabare Vazquez. Declaración.","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142918"
"Decreto Concejo Municipal",54354,2018,"Interés Municipal ""XXX CONGRESO ARGENTINO DE DERECHO INTERNACIONAL"". Declaración.","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142892"
"Decreto Concejo Municipal",54350,2018,"Declarar de Interés Municipal el 8vo. Encuentro Vocal de Música Popular Cantando y Desencantando, los días 3 y 4 de noviembre de 2018.","25/10/2018","29/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144491"
"Decreto Concejo Municipal",54306,2018,"Declarase de interes municipal el encuentro nacional de espacios radiales en salud","25/10/2018","06/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142729"
"Decreto Concejo Municipal",54305,2018,"EXPTE. Nº 41094-C-18. DECLARACION DE INTERES MUNICIPAL A LA ""10ª EDICION MARATON ANIVERSARIO, 115 AÑOS DEL CLUB ATLETICO NEWELLS OLD BOYS"".","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142813"
"Decreto Concejo Municipal",54303,2018,"Declarar de Interés Municipal la muestra 2018 de Pintura Naif Rosario.","25/10/2018","02/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144627"
"Decreto Concejo Municipal",54302,2018,"Declarase de interes municipal el 2do. festival rosarino de visibilizacion, sensibilizacion y concientizacion organizado por e grupo Somos TDAH Rosario-Santa fe, el dia 26/10/2018 en el centro cultural Roberto Fontanarrosa","25/10/2018","31/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142713"
"Decreto Concejo Municipal",54301,2018,"Declarar de Interés Municipal la visita y las actividades que realizará en nuestra ciudad el Buque M/N Logos Hope: La Librería Flotante Más Grande del Mundo.","25/10/2018","02/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144628"
"Decreto Concejo Municipal",54300,2018,"Declarar de Interés Municipal el evento llamado ""Esther"", que se desarrolló los días 19 y 20 de octubre de 2018 en la Fundación Dios es Amor, en Bv. Seguí N° 6290.","25/10/2018","29/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144465"
"Decreto Concejo Municipal",54299,2018,"EXPTE. Nº 41090-C-18. DECLARACION DE DEPORTISTAS DISTINGUIDOS DE LA CIUDAD DE ROSARIO, A LAS INTEGRANTES DEL EQUIPO DE FUTBOL FEMENINO ROSARIO F. C.","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142811"
"Decreto Concejo Municipal",54298,2018,"Declarar Artista Distinguido de la ciudad de Rosario, al Sr. Juan ""Juancho"" Perone.","25/10/2018","02/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144624"
"Decreto Concejo Municipal",54297,2018,"EXPTE. Nº 41088-C-18. SE OTORGA DIPLOMA DE HONOR A JULIAN MOLINA.","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142809"
"Decreto Concejo Municipal",54296,2018,"Diploma de Honor. Héroes del edificio de Pellegrini al 1300. Heroico rescate niño de 8 años llamado Franco Freyre. Otorgamiento.","25/10/2018","14/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142851"
"Decreto Concejo Municipal",54282,2018,"Contrato. ""Servicio de Atención y Mantenimiento de Señalización Luminosa de Tránsito, Explotación de Sistemas de Detección de Infracciones y Obras Afines"". Prórroga. Disposición.","25/10/2018","29/10/2018",911,2018,"30/10/2018","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=141852"
"Decreto Concejo Municipal",54279,2018,"Declaración de visitante distinguida a la cantautora uruguaya Ana Prada.","18/10/2018","22/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144590"
"Decreto Concejo Municipal",54278,2018,"EXPTE. Nº 39140-C-18. DECLARACION DE INSTITUCION BENEMERITA A LA UNION ROSARINA DE RUGBY.","18/10/2018","31/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142533"
"Decreto Concejo Municipal",54274,2018,"Declarese de interes municipal al 5to. encuentro en conmemoracion del mes internacional de concientizacion y conmemoracion de los bebes fallecidos, organizado por la fundacion era en abril","18/10/2018","26/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142726"
"Decreto Concejo Municipal",54272,2018,"declarase de interes municipal a la jornada de concientizacion sobre sordoceguera y discapacidad multiple","18/10/2018","26/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142721"
"Decreto Concejo Municipal",54271,2018,"Periodista Distinguido. Enrique ""Quique"" Pesoa. Declaración.","18/10/2018","01/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142978"
"Decreto Concejo Municipal",54265,2018,"EXPTE. Nº 39791-C-2018. DECLARACION DE INT. MUNIC. A LAS ACTIVIDADES DESARROLLADAS POR LA INSTITUCION JEAF DEL BO. NUEVO ALBERDI.","18/10/2018","06/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142535"
"Decreto Concejo Municipal",54264,2018,"Visitante Distinguido. Diplomático del Servicio Exterior de nuestro país, Ministro Plenipotenciario Mateo Estrémé. Declaración.","18/10/2018","07/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142992"
"Decreto Concejo Municipal",54262,2018,"Declarar Visitante Distinguido de la ciudad de Rosario, a la Sra. Beatriz Vázquez Goyoaga.","18/10/2018","26/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144486"
"Decreto Concejo Municipal",54261,2018,"EXPTE. Nº 39154-C-18. DECLARACION DE INTERES MUNICIPAL AL ZUMBATON  ROSARIO SOLIDARIO EL DIA SABADO 20/10/18, EN EL PARQUE NACIONAL A LA BANDERA.","18/10/2018","05/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142534"
"Decreto Concejo Municipal",54260,2018,"Declarar de Interés Municipal el Congreso Internacional de Educación Artística - Plástica, Arte y Diseño.","18/10/2018","26/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144485"
"Decreto Concejo Municipal",54259,2018,"Declarase de interes municipal a la 1era Campaña de concientizacion y deteccion de la retinopatia diabetica","18/10/2018","29/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142725"
"Decreto Concejo Municipal",54257,2018,"Declaración de Interés Municipal a la obra ""Yo es Tú"" de Paulina Tovo.","18/10/2018","22/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=141820"
"Decreto Concejo Municipal",54256,2018,"Declarar Visitante Distinguido al Sr. Cristian Alarcón.","18/10/2018","25/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144451"
"Decreto Concejo Municipal",54254,2018,"Declarar de Interés Municipal el concurso literario de poesía ""Club Universitario de Rosario"" 2018.","18/10/2018","26/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144469"
"Decreto Concejo Municipal",54253,2018,"Interés Municipal ""Jornada federal de asesoramiento gratuito"". Consejo Federal del Notariado Argentino- Colegios de Escribanos de la República Argentina. 3 de noviembre. Diferentes puntos de la ciudad. Autorización.","18/10/2018","07/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142996"
"Decreto Concejo Municipal",54234,2018,"Servicio Público de Remises. Tarifa. Incremento.","18/10/2018","22/10/2018",908,2018,"24/10/2018","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=141673"
"Decreto Concejo Municipal",54233,2018,"Servicio Público de Taxis. Tarifa. Incremento.","18/10/2018","22/10/2018",908,2018,"24/10/2018","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=141672"
"Decreto Concejo Municipal",54193,2018,"Abogada Inés Cozzi. Ciudadana Distinguida de la ciudad de Rosario. Declaración.-","18/10/2018","25/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=149911"
"Decreto Concejo Municipal",54192,2018,"Declarar de Interés Municipal a la ""Charla - Taller: Educando de Emociones"".","18/10/2018","26/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144487"
"Decreto Concejo Municipal",54191,2018,"Locutora distinguida. Marcela Cesar Fierro. Declaración.","18/10/2018","06/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142980"
"Decreto Concejo Municipal",54190,2018,"Declarar Visitante Distinguido al Sr. Roberto Jacoby.","18/10/2018","25/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144449"
"Decreto Concejo Municipal",54189,2018,"DECRETO 54189 DECLARESE DE INTERES MUNICIPAL EL CONGRESO EXPO PYME","18/10/2018","07/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142101"
"Decreto Concejo Municipal",54188,2018,"Interés Municipal. X Concurso Nacional Universitario de Litigación Penal. Declaración.","18/10/2018","06/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142983"
"Decreto Concejo Municipal",54187,2018,"Declarar de Interés Municipal la actividad cultural ""Cristian Cavalli Mas de Mi - Función Despedida"".","18/10/2018","25/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144450"
"Decreto Concejo Municipal",54186,2018,"Interés Municipal. 22º Conferencia del Acero IAS y Expo IAS 2018. 22 al 26 de octubre. Centro de Convenciones City Center Rosario. Declaración.","18/10/2018","07/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142997"
"Decreto Concejo Municipal",54185,2018,"Radio distinguida. FM AIRE LIBRE 30º Aniversario. Declaración.","18/10/2018","06/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142981"
"Decreto Concejo Municipal",54174,2018,"EXPTE. Nº 38883-C-18. DECLARACION DE INTERES MUNICIPAL AL 112 ANIVERSARIO DEL CLUB ATLETICO CENTRAL CORDOBA.","11/10/2018","30/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142184"
"Decreto Concejo Municipal",54173,2018,"Declaración Visitante Distinguido al filósofo y escritor español Fernando Savater.","11/10/2018","19/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144603"
"Decreto Concejo Municipal",54172,2018,"Declaración de Interés Municipal al Primer Encuentro de Intercambio Cultural, articulado por AMSAFE/CETERA y el Sindicato de Trabajadores Docentes de Educación Secundaria (Uruguay).","11/10/2018","19/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144601"
"Decreto Concejo Municipal",54171,2018,"Interés Municipal. ""Banderazo por la Paz"". Declaración.","11/10/2018","31/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=143002"
"Decreto Concejo Municipal",54170,2018,"Declaración de Interés Municipal a la publicación de la Colección Cuenta Ciencia.","11/10/2018","19/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144598"
"Decreto Concejo Municipal",54166,2018,"Declaración de Interés Municipal al evento por el día de la Hispanidad, el día 20/10/2018, en la sede del Centro Valenciano de Rosario.","11/10/2018","19/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144595"
"Decreto Concejo Municipal",54163,2018,"Declarar Visitante Distinguido de la ciudad de Rosario, al historiador italiano Sr. Carlos Ginzburg.","11/10/2018","17/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=144629"
"Decreto Concejo Municipal",54162,2018,"EXPTE. Nº 38904-C-18. DECLARACION DE INT. MUNIC. A LA XXVI EDICION DEL ENCUENTRO NAC. DE RUGBY INFANTIL PARA DIVISIONES MENORES DE 10 Y 11 AÑOS ""CHARLIE IMBERT"", A REALIZARSE EN EL CLUB ATLETICO DEL ROSARIO ""PLAZA JEWELL"".","11/10/2018","30/10/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142532"
