"TIPO","NUMERO","ANIO","ASUNTO","FEC_SANCION","NRO_BOLETIN","ANIO_BOLETIN","FEC_PUBLICACION_BOLETIN","FUE_ACTUALIZADA","TEXTO_VIGENTE_NORMA"
"Decreto - Ordenanza",3560,1983,"Espectáculos públicos. Ruidos molestos.","06/12/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=33115"
"Decreto - Ordenanza",3548,1983,"Código Urbano. Sección 5º. Sector Bv. Seguí - Avda. Rouillón -Calle 1813 (antes D) - Provincias Unidas. Trazado Oficial. Modificación.","05/12/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34099"
"Decreto - Ordenanza",3543,1983,"Comisión Municipal de Boxeo. Reglamento Interno. Aprobación.","29/11/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=39604"
"Decreto - Ordenanza",3542,1983,"Clubes. Gimnasios. Locales. Boxeo. Práctica. Enseñanza. Reglamentación.","29/11/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=39656"
"Decreto - Ordenanza",3539,1983,"Código Edilicio Particularizado. Aprobación. Sector. Aplicación. Av. Kennedy - Camino de los Granaderos - Calle Baigorria -  Av. Circunvalación 25 de Mayo.Susbsiste aplicacion Reglamento Edificación y Código Urbano.","24/11/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34101"
"Decreto - Ordenanza",3529,1983,"Estacionamiento paralelo. Diversas arterias. Autorización.","28/10/1983",,,,"SI","http://www.rosario.gov.ar/mr/normativa/otras-normas/decreto-ordenaza-no-3529-1983"
"Decreto - Ordenanza",3515,1983,"Neumáticos. Dibujos. Profundización. Circulación. Prohibición. Sanción.","26/10/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34566"
"Decreto - Ordenanza",3512,1983,"Estacionamiento de motos, motociclos, motonetas y bicicletas. Disposición.","19/10/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=172623"
"Decreto - Ordenanza",3498,1983,"Código de faltas. Sanciones. Venta animales. Comercios inscriptos. Requisitos.","20/09/1983",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/ordenanzas/ordenanza-3498-1983"
"Decreto - Ordenanza",3496,1983,"Código Urbano. Sección 5º. Pasaje. Creación. Ancho oficial. Orientación. Calle XXIII. Calle Suipacha. Tramo. Supresión. Predio afectado. Cesión gratuita a la Municipalidad.","16/09/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34104"
"Decreto - Ordenanza",3479,1983,"Quioscos de propiedad municipal.Titularidad. Contrato de adjudicación. Carácter precario y revocable.","30/08/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=12"
"Decreto - Ordenanza",3467,1983,"Operadores cinematográficos. Electricistas de espectáculos públicos. Reglamento.","10/08/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=320"
"Decreto - Ordenanza",3463,1983,"Taxis. Conductores. Relevante o peón de taxi. Requisitos. Registro. Inscripción. Validez. Renovación. Sanciones.","04/08/1983",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-3463-1983"
"Decreto - Ordenanza",3460,1983,"Fijación de precios. Actos culturales. Dirección General de Cultura. Autorización.","02/08/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=52543"
"Decreto - Ordenanza",3451,1983,"Playas de estacionamiento. Área tránsito restringido. Modalidad Mensualizada. Requisitos.","20/07/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257"
"Decreto - Ordenanza",3447,1983,"Playas de estacionamiento. Sección catastral primera. Requisitos.","12/07/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254"
"Decreto - Ordenanza",3436,1983,"Código Tributario. Tasa General de Inmuebles. Baldío. Adicional. Modificación.","02/06/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37285"
"Decreto - Ordenanza",3419,1983,"Reglamento de Edificación. Sección 4º. Instalaciones Eléctricas. Ejecución. Reglamento Técnico.","08/06/1983",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-3419-1983"
"Decreto - Ordenanza",3413,1983,"Pavimentación. Obras. Forma de pago.","30/05/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37310"
"Decreto - Ordenanza",3409,1983,"Centro Cultural Bernardino Rivadavía. Percepción ingresos entradas cines y teatros. Autorización.","04/07/1996",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=52539"
"Decreto - Ordenanza",3404,1983,"Código de Faltas. Apelaciones. Multas. Limites pecuniarios. Actualización trimestral.","30/05/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=35295"
"Decreto - Ordenanza",3396,1983,"Código Urbano.Sección.3º.Distrito R1-1.Supresión.Distritos varios.Limites.Modificación.Distrito P1-3.Creación.Limites. Sección 5º.Calle Cochabamba.Prolongación.Calle Pellegrini. Ancho Oficial.Modificación.Sección 8º.Normas Urbanas Particulares.Eliminación","16/05/1983",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/ordenanzas/ordenanza-3396-1983"
"Decreto - Ordenanza",3392,1983,"Ordenanza Nº 1838/65.Obras de Pavimentación.Modificación.","10/05/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=47130"
"Decreto - Ordenanza",3385,1983,"Código de Faltas. Secretario de Gobierno. Avocación.","05/05/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=35289"
"Decreto - Ordenanza",3364,1983,"Código Urbano. Sección 5º. Calle. Creación. Ancho oficial. Orientación.","08/04/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34108"
"Decreto - Ordenanza",3361,1983,"Parque Leandro N. Alem. Calle interior. ""Paul Harris"". Designación.","29/03/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46470"
"Decreto - Ordenanza",3318,1983,"Código Urbano. Sección 5º.  Diagramación arterial. Modificación.","14/02/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34097"
"Decreto - Ordenanza",3313,1983,"Calle Ing. Thedy. Tramo calle Iriondo entre Calle Junin y Gorriti. Designación.","10/02/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=142254"
"Decreto - Ordenanza",3305,1983,"Pasaje Amberes. ""Eugenio Malaponte"". Nueva designación.","28/01/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=45483"
"Decreto - Ordenanza",3298,1983,"Ordenanza 2649. Artículo 42º Inc. d). Modificacion.","20/01/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=106864"
"Decreto - Ordenanza",3297,1983,"Registro de Titulares de Vehículos Automotores de Alquiler. Remises. Requisitos.","20/01/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37376"
"Decreto - Ordenanza",3291,1983,"Servicios fúnebres. Traslado de restos o cadáveres.","17/01/1983",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=109"
"Decreto - Ordenanza",3278,1982,"Ordenanza General Impositiva.","31/12/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37884"
"Decreto - Ordenanza",3261,1982,"Habilitación agencias.Gestorías.Organización y/o promoción rifas, colectas, bonos.Titulares. Requisitos.","16/12/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=10"
"Decreto - Ordenanza",3260,1982,"Ordenanza 2818. Modificación. Contenedores.","15/12/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=32954"
"Decreto - Ordenanza",3258,1982,"Locales de diversión nocturnos. Ampliación de rubro. Solicitudes. Condiciones.","15/12/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=71"
"Decreto - Ordenanza",3248,1982,"Calle Camino de los Granaderos. Ancho. Tramo. Determinación. Calle Boedo. Tramo. Prolongación.","07/12/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=179927"
"Decreto - Ordenanza",3237,1982,"Ordenanza Nº 2848. Derogación.","25/11/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=138501"
"Decreto - Ordenanza",3231,1982,"Código Urbano. Sección 5º. Trazado vial. Calles varias. Prolongación. Ancho oficial.","18/11/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34149"
"Decreto - Ordenanza",3223,1982,"Cuenta Especial. Descripción.","09/11/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=52541"
"Decreto - Ordenanza",3219,1982,"Código Urbano. Sección 3º. Distrito H2-6. Futuro Parque Hipólito Yrigoyen. Inmuebles de propiedad privada. Régimen de transición. Sección 5º. Calles. Laprida. 1º de Mayo. Trazado oficial. Tramos.","03/11/1982",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-3219-1982"
"Decreto - Ordenanza",3182,1982,"Código Urbano. Sección 5º. Pasaje José Martí. Creación.","13/09/1982",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-3182-1982"
"Decreto - Ordenanza",3181,1982,"Cruce ferrovial público. Línea de edificación norte calle San Juan- Mendoza. Tramos. Modificación.","29/06/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=204412"
"Decreto - Ordenanza",3168,1982,"Servicios Públicos. Conexiones domiciliarias.","06/08/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=32962"
"Decreto - Ordenanza",3155,1982,"Código Urbano. Sección 5º. Trazado vial. Sector. Calle Humberto 1º. Calle Liniers. Calle Tte. Agneta. Prolongación. Ancho oficial.","20/07/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34146"
"Decreto - Ordenanza",3142,1982,"PresentaciónDocumentación Dirección Provincial de Educación Superior, Media y Técnica Provincia de Santa Fe. Reconocimiento Ministerio de Educación y Cultura de Provincia. Título profesor de Enseñanza de Música Escuela Municipal de Música. Disposición.","30/06/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=123039"
"Decreto - Ordenanza",3129,1982,"Ordenanza Nº 1838. Obras de Pavimentación. Modificación.","28/05/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=44887"
"Decreto - Ordenanza",3127,1982,"Código Urbano. Sección 5º. Calle Boedo. Esquivel. Ancho oficial. Ancho variable. Modificación. Calle Boedo. Línea municipal. Secciones.","26/05/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34098"
"Decreto - Ordenanza",3120,1982,"Playas de Estacionamiento Municipales. Régimen de funcionamiento. Competencia. Tarifas y recaudación. Personal. Registración de ingresos. Distribución de fondos.","10/05/1982",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/ordenanzas/ordenanza-3120-1982"
"Decreto - Ordenanza",3111,1982,"Normas Urbanísticas Particulares. Acceso Ribereño Norte. Arroyo Ludueña hasta Av. Puccio. Aprobación.","03/05/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=124717"
"Decreto - Ordenanza",3102,1982,"Código de Faltas. Del  Juicio. Citación y emplazamiento. Juicio público y procedimiento oral. Razones de moralidad y orden público.","23/04/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=32661"
"Decreto - Ordenanza",3082,1982,"Cesión a Perpetuidad. Gobierno de la Provincia de Santa Fe. Terreno aledaño Museo ""Dr. Julio Marc"". Ampliación de obras.","01/04/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=122714"
"Decreto - Ordenanza",3075,1982,"Código Urbano. Sección 5º. Trazado de calles. Modificación.","24/03/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34110"
"Decreto - Ordenanza",3071,1982,"""Derecho por Cremación"". Cadáveres sepultados en el panteón municipal Instituto de Previsión Social de Rosario ""Seguro y Subsidio Mutual"" por diez años. Eximición.","18/03/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=195153"
"Decreto - Ordenanza",3051,1982,"Código Urbano. Sección 5º. Trazado Oficial. Modificación. Tramo: Bv. Wilde - Bv. Wilde. Distrito F 3-16 F 2-10. Ampliación. Distrito I 1-8. Reducción. Ord. de Urbanizaciones. Zona I. Incorporación.","05/02/1982",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34493"
"Decreto - Ordenanza",3021,1981,"Código Urbano. Sección 3º. Distritos: C1-9, B2-1, D2-25, C1-9, E1-22, D1-26, E1-23 y D1-27. Modificación.","31/12/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34152"
"Decreto - Ordenanza",3015,1981,"Locales de venta de automotores. Reglamentación.","30/12/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=202"
"Decreto - Ordenanza",3010,1981,"Código Urbano. Sección 5º. Trazado vial. Calles. Pasaje Chuquisaca. Garibaldi. Aldana. Prolongación. Reino de Marruecos. Ancho Oficial. Modificación. Pasaje. Creación.","24/12/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34148"
"Decreto - Ordenanza",3005,1981,"Terrenos. Edificados. Baldíos. Frente a calle pública. Estado higiénico. Mantenimiento. Obligaciones. Penalidades.","18/12/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=33183"
"Decreto - Ordenanza",3004,1981,"Uso de Parque Urbano. Tierras Municipales sectores aledaños cruce Av. Circunvalación y Arroyo Ludueña. Disposición.","18/12/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=113692"
"Decreto - Ordenanza",2999,1981,"Ordenanza 2649. Artículo 20º. Modificación.","14/12/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=106863"
"Decreto - Ordenanza",2964,1981,"Utilidad Pública. Biblioteca Argentina Dr. Juan Álvarez. Declaración.","16/11/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=94344"
"Decreto - Ordenanza",2949,1981,"""Seguro y Subsidio Municipal- ""Fondo especial aporte 30%"". Instituto Municipal de previsión Social. Transferencia.","15/10/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=96993"
"Decreto - Ordenanza",2937,1981,"Avenida Costanera ""Carlos Gervasio Colombres"". Tramo Av. Granel - Av. Puccio. Nueva designación.","24/09/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=45482"
"Decreto - Ordenanza",2921,1981,"Salones de Entretenimiento. Acceso de menores. Prohibición","27/08/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=363"
"Decreto - Ordenanza",2904,1981,"Establecimientos Industriales. Potencias. Planos. Presentación.","31/07/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=362"
"Decreto - Ordenanza",2895,1981,"Oficina de Notificaciones de la Municipalidad de Rosario. Creación. Funciones.","22/07/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=33168"
"Decreto - Ordenanza",2877,1981,"Edificios  zona ""microcentro"". No obligatoriedad Garages -Parques.","29/06/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262"
"Decreto - Ordenanza",2853,1981,"Sentido circulatorio. Diversas calles. Determinación.","07/05/1981",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/ordenanzas/ordenanza-2853-1981"
"Decreto - Ordenanza",2847,1981,"Transferencia en carácter de donación. Terreno empadronado Sección 2ª, Manzana 47, Gráfico 2. Universidad Nacional de Rosario. Construcción Centro Universitario Rosario.","14/04/2018",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=138503"
"Decreto - Ordenanza",2841,1981,"Pliego de Condiciones Generales, Especificaciones Técnicas y General de Planos tipo actualizado. Contratación de obras públicas. Aprobación.","13/04/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=123430"
"Decreto - Ordenanza",2838,1981,"Código Urbano. Sección 4º. Permiso de edificación. Permiso de regularización de obras. Urbanizaciones. Régimen de propiedad horizontal. Planos de divisiones. Manzanas. Requisitos especiales. Otorgamiento.","07/04/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34435"
"Decreto - Ordenanza",2837,1981,"Parque Italia. Creación.","06/04/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=92547"
"Decreto - Ordenanza",2836,1981,"Presentación ante la Municipalidad de planteos o debates jurídicos. Asistencia letrada obligatoria. Disposición.","06/04/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=138497"
"Decreto - Ordenanza",2833,1981,"Términos. Plazos. Cómputo.","03/04/1981",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=33169"
